order_id,order_date,region,product_category,quantity,sales,profit
487,2023-01-21 06:00:00,East,Furniture,1,154,45
488,2023-01-21 07:00:00,West,Furniture,1,415,79
489,2023-01-21 08:00:00,North,Electronics,3,336,33
490,2023-01-21 09:00:00,North,Furniture,1,428,44
491,2023-01-21 10:00:00,West,Furniture,3,149,134
492,2023-01-21 11:00:00,North,Office Supplies,3,251,52
493,2023-01-21 12:00:00,North,Office Supplies,2,45,5
494,2023-01-21 13:00:00,South,Office Supplies,1,454,63
495,2023-01-21 14:00:00,North,Electronics,3,88,92
496,2023-01-21 15:00:00,East,Furniture,1,81,6
497,2023-01-21 16:00:00,East,Furniture,2,219,63
498,2023-01-21 17:00:00,West,Furniture,1,476,135
499,2023-01-21 18:00:00,North,Office Supplies,2,186,53
500,2023-01-21 19:00:00,West,Furniture,2,487,80
501,2023-01-21 20:00:00,East,Furniture,2,135,38
502,2023-01-21 21:00:00,North,Furniture,3,390,66
503,2023-01-21 22:00:00,North,Furniture,4,158,38
504,2023-01-21 23:00:00,West,Furniture,3,251,27
505,2023-01-22 00:00:00,East,Electronics,1,467,23
506,2023-01-22 01:00:00,North,Furniture,3,233,64
507,2023-01-22 02:00:00,West,Electronics,3,227,131
508,2023-01-22 03:00:00,East,Furniture,4,121,100
509,2023-01-22 04:00:00,West,Electronics,1,317,94
510,2023-01-22 05:00:00,South,Furniture,2,29,53
511,2023-01-22 06:00:00,North,Furniture,2,492,49
512,2023-01-22 07:00:00,South,Furniture,1,142,80
513,2023-01-22 08:00:00,East,Furniture,3,294,111
514,2023-01-22 09:00:00,South,Office Supplies,4,23,64
515,2023-01-22 10:00:00,South,Furniture,4,486,136
516,2023-01-22 11:00:00,East,Electronics,1,278,124
517,2023-01-22 12:00:00,West,Office Supplies,1,228,59
518,2023-01-22 13:00:00,South,Office Supplies,3,417,35
519,2023-01-22 14:00:00,West,Furniture,4,285,119
520,2023-01-22 15:00:00,South,Electronics,1,281,34
521,2023-01-22 16:00:00,West,Electronics,3,306,53
522,2023-01-22 17:00:00,East,Office Supplies,3,50,79
523,2023-01-22 18:00:00,South,Electronics,1,195,72
524,2023-01-22 19:00:00,East,Furniture,4,28,104
525,2023-01-22 20:00:00,South,Furniture,2,223,133
526,2023-01-22 21:00:00,East,Furniture,3,127,107
527,2023-01-22 22:00:00,East,Furniture,2,143,92
528,2023-01-22 23:00:00,South,Furniture,3,257,118
529,2023-01-23 00:00:00,South,Office Supplies,4,429,17
530,2023-01-23 01:00:00,South,Furniture,2,149,117
531,2023-01-23 02:00:00,North,Furniture,1,253,68
532,2023-01-23 03:00:00,West,Office Supplies,3,23,40
533,2023-01-23 04:00:00,North,Office Supplies,1,499,108
534,2023-01-23 05:00:00,North,Office Supplies,1,239,115
535,2023-01-23 06:00:00,East,Electronics,4,281,9
536,2023-01-23 07:00:00,South,Electronics,1,49,143
537,2023-01-23 08:00:00,West,Furniture,3,458,76
538,2023-01-23 09:00:00,East,Furniture,1,431,132
539,2023-01-23 10:00:00,North,Furniture,1,336,146
540,2023-01-23 11:00:00,South,Electronics,3,96,60
541,2023-01-23 12:00:00,East,Furniture,1,202,77
542,2023-01-23 13:00:00,South,Furniture,4,385,95
543,2023-01-23 14:00:00,East,Electronics,3,311,33
544,2023-01-23 15:00:00,South,Office Supplies,4,477,132
545,2023-01-23 16:00:00,North,Electronics,1,221,31
546,2023-01-23 17:00:00,West,Furniture,2,408,72
547,2023-01-23 18:00:00,North,Electronics,4,176,95
548,2023-01-23 19:00:00,West,Office Supplies,4,119,14
549,2023-01-23 20:00:00,South,Office Supplies,1,415,131
550,2023-01-23 21:00:00,East,Office Supplies,2,141,30
551,2023-01-23 22:00:00,North,Office Supplies,3,425,75
552,2023-01-23 23:00:00,West,Office Supplies,2,334,95
553,2023-01-24 00:00:00,North,Office Supplies,3,129,98
554,2023-01-24 01:00:00,West,Furniture,1,186,80
555,2023-01-24 02:00:00,North,Furniture,2,149,108
556,2023-01-24 03:00:00,West,Electronics,1,289,81
557,2023-01-24 04:00:00,West,Furniture,4,157,45
558,2023-01-24 05:00:00,South,Office Supplies,2,195,136
559,2023-01-24 06:00:00,West,Furniture,3,83,70
560,2023-01-24 07:00:00,South,Electronics,4,150,38
561,2023-01-24 08:00:00,West,Office Supplies,3,347,126
562,2023-01-24 09:00:00,East,Furniture,4,207,54
563,2023-01-24 10:00:00,East,Furniture,3,484,94
564,2023-01-24 11:00:00,East,Electronics,3,471,46
565,2023-01-24 12:00:00,West,Office Supplies,1,296,133
566,2023-01-24 13:00:00,South,Electronics,4,369,38
567,2023-01-24 14:00:00,South,Office Supplies,1,166,142
568,2023-01-24 15:00:00,West,Office Supplies,1,354,9
569,2023-01-24 16:00:00,East,Furniture,1,39,94
570,2023-01-24 17:00:00,East,Electronics,1,333,125
571,2023-01-24 18:00:00,South,Electronics,3,61,33
572,2023-01-24 19:00:00,East,Electronics,1,369,106
573,2023-01-24 20:00:00,North,Office Supplies,1,413,44
574,2023-01-24 21:00:00,South,Electronics,1,426,119
575,2023-01-24 22:00:00,East,Office Supplies,3,363,22
576,2023-01-24 23:00:00,South,Electronics,4,159,127
577,2023-01-25 00:00:00,North,Electronics,3,28,53
578,2023-01-25 01:00:00,South,Furniture,3,98,69
579,2023-01-25 02:00:00,South,Electronics,3,432,74
580,2023-01-25 03:00:00,South,Furniture,4,357,11
581,2023-01-25 04:00:00,South,Furniture,1,167,65
582,2023-01-25 05:00:00,North,Office Supplies,1,212,108
583,2023-01-25 06:00:00,West,Electronics,4,278,92
584,2023-01-25 07:00:00,South,Electronics,4,155,21
585,2023-01-25 08:00:00,South,Electronics,2,58,80
586,2023-01-25 09:00:00,East,Furniture,1,339,30
587,2023-01-25 10:00:00,South,Electronics,3,306,149
588,2023-01-25 11:00:00,East,Office Supplies,3,386,112
589,2023-01-25 12:00:00,West,Office Supplies,1,475,137
590,2023-01-25 13:00:00,North,Electronics,4,482,49
591,2023-01-25 14:00:00,North,Furniture,2,398,79
592,2023-01-25 15:00:00,West,Office Supplies,3,169,148
593,2023-01-25 16:00:00,North,Office Supplies,2,371,62
594,2023-01-25 17:00:00,West,Furniture,3,24,46
595,2023-01-25 18:00:00,West,Office Supplies,3,255,98
596,2023-01-25 19:00:00,West,Furniture,1,255,138
597,2023-01-25 20:00:00,North,Office Supplies,3,333,24
598,2023-01-25 21:00:00,East,Furniture,2,476,28
599,2023-01-25 22:00:00,West,Office Supplies,2,124,95
600,2023-01-25 23:00:00,South,Electronics,1,226,56
601,2023-01-26 00:00:00,North,Office Supplies,3,258,142
602,2023-01-26 01:00:00,West,Office Supplies,2,338,110
603,2023-01-26 02:00:00,West,Electronics,4,336,5
604,2023-01-26 03:00:00,South,Electronics,1,71,29
605,2023-01-26 04:00:00,East,Electronics,4,127,116
606,2023-01-26 05:00:00,East,Electronics,2,376,107
607,2023-01-26 06:00:00,East,Furniture,4,52,141
608,2023-01-26 07:00:00,West,Furniture,1,41,109
609,2023-01-26 08:00:00,West,Office Supplies,4,326,52
610,2023-01-26 09:00:00,West,Office Supplies,2,30,70
611,2023-01-26 10:00:00,North,Office Supplies,4,146,28
612,2023-01-26 11:00:00,South,Furniture,4,461,86
613,2023-01-26 12:00:00,West,Office Supplies,4,69,95
614,2023-01-26 13:00:00,South,Office Supplies,3,217,39
615,2023-01-26 14:00:00,South,Furniture,2,36,38
616,2023-01-26 15:00:00,East,Office Supplies,4,449,10
617,2023-01-26 16:00:00,North,Furniture,2,63,148
618,2023-01-26 17:00:00,West,Furniture,4,204,145
619,2023-01-26 18:00:00,East,Electronics,1,408,16
620,2023-01-26 19:00:00,East,Electronics,1,58,143
621,2023-01-26 20:00:00,West,Furniture,1,461,51
622,2023-01-26 21:00:00,South,Furniture,4,156,64
623,2023-01-26 22:00:00,East,Electronics,2,496,53
624,2023-01-26 23:00:00,South,Office Supplies,1,298,56
625,2023-01-27 00:00:00,North,Office Supplies,3,450,65
626,2023-01-27 01:00:00,South,Office Supplies,1,183,99
627,2023-01-27 02:00:00,North,Furniture,1,50,124
628,2023-01-27 03:00:00,South,Electronics,3,359,44
629,2023-01-27 04:00:00,East,Office Supplies,1,42,94
630,2023-01-27 05:00:00,East,Electronics,4,459,75
631,2023-01-27 06:00:00,North,Electronics,4,218,65
632,2023-01-27 07:00:00,West,Furniture,1,193,42
633,2023-01-27 08:00:00,North,Office Supplies,2,77,65
634,2023-01-27 09:00:00,North,Electronics,2,439,87
635,2023-01-27 10:00:00,South,Furniture,1,215,104
636,2023-01-27 11:00:00,South,Furniture,3,107,122
637,2023-01-27 12:00:00,North,Furniture,4,463,51
638,2023-01-27 13:00:00,East,Office Supplies,4,161,31
639,2023-01-27 14:00:00,South,Office Supplies,4,300,129
640,2023-01-27 15:00:00,West,Furniture,1,474,24
641,2023-01-27 16:00:00,South,Office Supplies,4,226,46
642,2023-01-27 17:00:00,South,Office Supplies,1,191,45
643,2023-01-27 18:00:00,West,Electronics,1,321,76
644,2023-01-27 19:00:00,North,Furniture,2,416,62
645,2023-01-27 20:00:00,West,Furniture,3,337,44
646,2023-01-27 21:00:00,North,Office Supplies,3,294,123
647,2023-01-27 22:00:00,North,Furniture,3,415,144
648,2023-01-27 23:00:00,North,Furniture,4,387,122
649,2023-01-28 00:00:00,West,Furniture,2,365,66
650,2023-01-28 01:00:00,North,Office Supplies,2,67,91
651,2023-01-28 02:00:00,East,Office Supplies,1,180,74
652,2023-01-28 03:00:00,West,Office Supplies,2,482,103
653,2023-01-28 04:00:00,East,Electronics,1,184,147
654,2023-01-28 05:00:00,North,Furniture,2,409,128
655,2023-01-28 06:00:00,South,Electronics,1,398,11
656,2023-01-28 07:00:00,North,Office Supplies,4,236,138
657,2023-01-28 08:00:00,East,Electronics,2,136,31
658,2023-01-28 09:00:00,East,Furniture,3,356,6
659,2023-01-28 10:00:00,West,Furniture,1,446,138
660,2023-01-28 11:00:00,South,Office Supplies,2,270,65
661,2023-01-28 12:00:00,West,Office Supplies,2,375,69
662,2023-01-28 13:00:00,East,Electronics,1,453,147
663,2023-01-28 14:00:00,North,Office Supplies,2,263,142
664,2023-01-28 15:00:00,South,Electronics,3,449,14
665,2023-01-28 16:00:00,North,Furniture,1,266,14
666,2023-01-28 17:00:00,North,Furniture,1,92,41
667,2023-01-28 18:00:00,South,Furniture,1,303,36
668,2023-01-28 19:00:00,West,Furniture,1,214,40
669,2023-01-28 20:00:00,North,Furniture,1,286,68
670,2023-01-28 21:00:00,East,Electronics,3,423,147
671,2023-01-28 22:00:00,North,Furniture,1,106,77
672,2023-01-28 23:00:00,South,Electronics,3,265,20
673,2023-01-29 00:00:00,South,Furniture,3,177,109
674,2023-01-29 01:00:00,South,Electronics,3,376,87
675,2023-01-29 02:00:00,West,Electronics,1,55,126
676,2023-01-29 03:00:00,North,Electronics,3,255,80
677,2023-01-29 04:00:00,West,Office Supplies,1,267,39
678,2023-01-29 05:00:00,West,Electronics,3,479,129
679,2023-01-29 06:00:00,South,Electronics,1,119,55
680,2023-01-29 07:00:00,South,Furniture,2,246,111
681,2023-01-29 08:00:00,West,Electronics,2,138,9
682,2023-01-29 09:00:00,North,Electronics,3,373,10
683,2023-01-29 10:00:00,East,Office Supplies,4,215,146
684,2023-01-29 11:00:00,West,Furniture,4,107,16
685,2023-01-29 12:00:00,North,Office Supplies,2,55,118
686,2023-01-29 13:00:00,South,Office Supplies,3,333,118
687,2023-01-29 14:00:00,South,Office Supplies,3,47,72
688,2023-01-29 15:00:00,North,Electronics,3,58,111
689,2023-01-29 16:00:00,East,Office Supplies,4,341,63
690,2023-01-29 17:00:00,South,Office Supplies,2,446,22
691,2023-01-29 18:00:00,South,Furniture,3,24,35
692,2023-01-29 19:00:00,South,Furniture,2,495,39
693,2023-01-29 20:00:00,North,Furniture,2,160,8
694,2023-01-29 21:00:00,West,Furniture,1,247,13
695,2023-01-29 22:00:00,South,Office Supplies,4,28,113
696,2023-01-29 23:00:00,West,Furniture,2,378,147
697,2023-01-30 00:00:00,East,Electronics,1,497,46
698,2023-01-30 01:00:00,South,Office Supplies,4,76,89
699,2023-01-30 02:00:00,South,Furniture,3,302,100
700,2023-01-30 03:00:00,East,Office Supplies,3,464,116
701,2023-01-30 04:00:00,South,Furniture,1,480,36
702,2023-01-30 05:00:00,West,Office Supplies,3,378,84
703,2023-01-30 06:00:00,North,Furniture,1,197,49
704,2023-01-30 07:00:00,West,Electronics,1,495,9
705,2023-01-30 08:00:00,North,Furniture,3,101,5
706,2023-01-30 09:00:00,North,Office Supplies,4,437,65
707,2023-01-30 10:00:00,West,Office Supplies,1,104,71
708,2023-01-30 11:00:00,West,Electronics,4,84,71
709,2023-01-30 12:00:00,West,Office Supplies,4,448,100
710,2023-01-30 13:00:00,West,Electronics,1,362,98
711,2023-01-30 14:00:00,East,Office Supplies,4,309,63
712,2023-01-30 15:00:00,South,Office Supplies,1,375,38
713,2023-01-30 16:00:00,North,Electronics,3,476,116
714,2023-01-30 17:00:00,West,Office Supplies,3,155,72
715,2023-01-30 18:00:00,West,Office Supplies,3,269,146
716,2023-01-30 19:00:00,West,Electronics,3,113,111
717,2023-01-30 20:00:00,East,Furniture,3,67,85
718,2023-01-30 21:00:00,West,Electronics,4,439,12
719,2023-01-30 22:00:00,West,Office Supplies,4,119,28
720,2023-01-30 23:00:00,West,Furniture,4,357,7
721,2023-01-31 00:00:00,South,Furniture,2,213,85
722,2023-01-31 01:00:00,East,Furniture,2,136,40
723,2023-01-31 02:00:00,West,Electronics,1,286,108
724,2023-01-31 03:00:00,North,Furniture,2,327,85
725,2023-01-31 04:00:00,North,Furniture,3,183,63
726,2023-01-31 05:00:00,North,Furniture,3,498,98
727,2023-01-31 06:00:00,East,Office Supplies,3,306,26
728,2023-01-31 07:00:00,East,Electronics,1,43,130
729,2023-01-31 08:00:00,North,Electronics,1,424,16
730,2023-01-31 09:00:00,West,Office Supplies,1,115,147
731,2023-01-31 10:00:00,East,Furniture,1,273,16
732,2023-01-31 11:00:00,North,Office Supplies,4,433,90
733,2023-01-31 12:00:00,North,Office Supplies,1,140,107
734,2023-01-31 13:00:00,West,Furniture,1,91,60
735,2023-01-31 14:00:00,South,Furniture,2,372,110
736,2023-01-31 15:00:00,East,Electronics,4,390,148
737,2023-01-31 16:00:00,West,Furniture,3,83,37
738,2023-01-31 17:00:00,North,Office Supplies,2,262,121
739,2023-01-31 18:00:00,North,Office Supplies,1,146,53
740,2023-01-31 19:00:00,West,Furniture,3,392,82
741,2023-01-31 20:00:00,East,Electronics,3,58,22
742,2023-01-31 21:00:00,South,Office Supplies,3,404,148
743,2023-01-31 22:00:00,South,Furniture,2,372,111
744,2023-01-31 23:00:00,North,Electronics,4,445,94
745,2023-02-01 00:00:00,East,Electronics,4,96,83
746,2023-02-01 01:00:00,South,Office Supplies,3,489,104
747,2023-02-01 02:00:00,East,Office Supplies,1,24,122
748,2023-02-01 03:00:00,East,Electronics,4,159,124
749,2023-02-01 04:00:00,North,Electronics,4,271,131
750,2023-02-01 05:00:00,South,Electronics,1,176,85
751,2023-02-01 06:00:00,West,Furniture,2,278,146
752,2023-02-01 07:00:00,North,Office Supplies,2,336,58
753,2023-02-01 08:00:00,South,Electronics,1,454,92
754,2023-02-01 09:00:00,South,Office Supplies,2,439,103
755,2023-02-01 10:00:00,South,Office Supplies,3,386,72
756,2023-02-01 11:00:00,South,Office Supplies,4,256,45
757,2023-02-01 12:00:00,South,Electronics,2,94,5
758,2023-02-01 13:00:00,East,Furniture,3,493,13
759,2023-02-01 14:00:00,North,Electronics,3,405,79
760,2023-02-01 15:00:00,East,Office Supplies,3,48,84
761,2023-02-01 16:00:00,West,Electronics,3,60,97
762,2023-02-01 17:00:00,South,Electronics,3,48,147
763,2023-02-01 18:00:00,North,Office Supplies,1,119,63
764,2023-02-01 19:00:00,South,Office Supplies,4,339,14
765,2023-02-01 20:00:00,North,Electronics,4,77,143
766,2023-02-01 21:00:00,East,Electronics,1,230,34
767,2023-02-01 22:00:00,North,Electronics,1,157,27
768,2023-02-01 23:00:00,West,Electronics,3,30,26
769,2023-02-02 00:00:00,West,Furniture,2,410,46
770,2023-02-02 01:00:00,North,Electronics,4,352,33
771,2023-02-02 02:00:00,North,Furniture,2,383,69
772,2023-02-02 03:00:00,North,Office Supplies,4,208,116
773,2023-02-02 04:00:00,North,Furniture,3,469,90
774,2023-02-02 05:00:00,West,Office Supplies,2,113,52
775,2023-02-02 06:00:00,South,Furniture,4,361,41
776,2023-02-02 07:00:00,North,Office Supplies,4,200,90
777,2023-02-02 08:00:00,North,Electronics,3,340,138
778,2023-02-02 09:00:00,West,Furniture,2,302,95
779,2023-02-02 10:00:00,West,Furniture,3,410,74
780,2023-02-02 11:00:00,East,Office Supplies,2,340,59
781,2023-02-02 12:00:00,North,Office Supplies,2,77,54
782,2023-02-02 13:00:00,East,Furniture,4,44,58
783,2023-02-02 14:00:00,West,Office Supplies,1,323,109
784,2023-02-02 15:00:00,West,Electronics,2,279,20
785,2023-02-02 16:00:00,South,Furniture,2,497,132
786,2023-02-02 17:00:00,North,Electronics,3,411,51
787,2023-02-02 18:00:00,East,Furniture,2,232,134
788,2023-02-02 19:00:00,West,Electronics,2,134,97
789,2023-02-02 20:00:00,West,Furniture,2,471,27
790,2023-02-02 21:00:00,East,Office Supplies,2,207,145
791,2023-02-02 22:00:00,South,Furniture,2,279,119
792,2023-02-02 23:00:00,West,Electronics,1,155,69
793,2023-02-03 00:00:00,North,Furniture,4,109,52
794,2023-02-03 01:00:00,West,Electronics,2,240,11
795,2023-02-03 02:00:00,North,Electronics,3,35,60
796,2023-02-03 03:00:00,East,Electronics,3,166,26
797,2023-02-03 04:00:00,North,Office Supplies,2,404,67
798,2023-02-03 05:00:00,East,Furniture,2,120,84
799,2023-02-03 06:00:00,North,Electronics,2,437,32
800,2023-02-03 07:00:00,East,Office Supplies,1,496,107
801,2023-02-03 08:00:00,North,Electronics,4,238,146
802,2023-02-03 09:00:00,South,Furniture,3,387,89
803,2023-02-03 10:00:00,North,Office Supplies,1,64,81
804,2023-02-03 11:00:00,North,Electronics,1,82,6
805,2023-02-03 12:00:00,South,Electronics,2,369,55
806,2023-02-03 13:00:00,West,Electronics,4,409,82
807,2023-02-03 14:00:00,West,Furniture,2,311,86
808,2023-02-03 15:00:00,North,Office Supplies,3,396,55
809,2023-02-03 16:00:00,South,Office Supplies,4,378,122
810,2023-02-03 17:00:00,North,Office Supplies,2,85,67
811,2023-02-03 18:00:00,East,Electronics,3,138,108
812,2023-02-03 19:00:00,East,Office Supplies,1,253,136
813,2023-02-03 20:00:00,North,Electronics,3,481,89
814,2023-02-03 21:00:00,West,Furniture,3,27,7
815,2023-02-03 22:00:00,West,Office Supplies,3,214,9
816,2023-02-03 23:00:00,North,Electronics,4,246,123
817,2023-02-04 00:00:00,North,Office Supplies,1,46,23
818,2023-02-04 01:00:00,East,Office Supplies,4,309,119
819,2023-02-04 02:00:00,West,Furniture,1,47,149
820,2023-02-04 03:00:00,North,Office Supplies,2,178,38
821,2023-02-04 04:00:00,East,Furniture,2,164,24
822,2023-02-04 05:00:00,West,Office Supplies,3,486,77
823,2023-02-04 06:00:00,South,Office Supplies,3,253,142
824,2023-02-04 07:00:00,East,Office Supplies,4,127,120
825,2023-02-04 08:00:00,West,Office Supplies,1,398,8
826,2023-02-04 09:00:00,West,Office Supplies,1,458,26
827,2023-02-04 10:00:00,East,Office Supplies,1,222,75
828,2023-02-04 11:00:00,South,Furniture,3,284,16
829,2023-02-04 12:00:00,East,Furniture,3,497,143
830,2023-02-04 13:00:00,West,Electronics,1,332,65
831,2023-02-04 14:00:00,North,Office Supplies,3,320,31
832,2023-02-04 15:00:00,North,Furniture,1,409,88
833,2023-02-04 16:00:00,East,Office Supplies,4,417,146
834,2023-02-04 17:00:00,West,Office Supplies,2,434,11
835,2023-02-04 18:00:00,North,Furniture,1,457,147
836,2023-02-04 19:00:00,West,Office Supplies,3,30,14
837,2023-02-04 20:00:00,East,Furniture,4,344,7
838,2023-02-04 21:00:00,North,Furniture,3,114,107
839,2023-02-04 22:00:00,West,Electronics,3,149,48
840,2023-02-04 23:00:00,North,Electronics,3,122,58
841,2023-02-05 00:00:00,East,Electronics,1,292,93
842,2023-02-05 01:00:00,West,Electronics,4,129,29
843,2023-02-05 02:00:00,North,Office Supplies,1,311,74
844,2023-02-05 03:00:00,East,Office Supplies,2,150,49
845,2023-02-05 04:00:00,North,Electronics,1,210,72
846,2023-02-05 05:00:00,North,Furniture,2,318,30
847,2023-02-05 06:00:00,South,Furniture,4,112,30
848,2023-02-05 07:00:00,South,Furniture,4,308,116
849,2023-02-05 08:00:00,East,Furniture,1,225,96
850,2023-02-05 09:00:00,South,Office Supplies,1,377,134
851,2023-02-05 10:00:00,East,Furniture,3,48,45
852,2023-02-05 11:00:00,South,Furniture,2,426,18
853,2023-02-05 12:00:00,North,Electronics,3,206,134
854,2023-02-05 13:00:00,East,Furniture,3,356,9
855,2023-02-05 14:00:00,East,Office Supplies,4,196,106
856,2023-02-05 15:00:00,North,Furniture,1,458,134
857,2023-02-05 16:00:00,East,Furniture,4,350,133
858,2023-02-05 17:00:00,East,Office Supplies,1,175,26
859,2023-02-05 18:00:00,South,Electronics,4,265,45
860,2023-02-05 19:00:00,East,Office Supplies,4,218,50
861,2023-02-05 20:00:00,West,Electronics,4,128,98
862,2023-02-05 21:00:00,North,Furniture,2,379,13
863,2023-02-05 22:00:00,South,Electronics,4,91,105
864,2023-02-05 23:00:00,South,Electronics,2,240,51
865,2023-02-06 00:00:00,West,Electronics,4,300,78
866,2023-02-06 01:00:00,North,Furniture,1,410,7
867,2023-02-06 02:00:00,North,Electronics,2,396,12
868,2023-02-06 03:00:00,South,Electronics,1,233,40
869,2023-02-06 04:00:00,East,Furniture,1,476,47
870,2023-02-06 05:00:00,South,Office Supplies,1,94,67
871,2023-02-06 06:00:00,North,Office Supplies,2,437,142
872,2023-02-06 07:00:00,West,Office Supplies,3,494,31
873,2023-02-06 08:00:00,South,Furniture,2,261,93
874,2023-02-06 09:00:00,North,Furniture,3,169,17
875,2023-02-06 10:00:00,South,Office Supplies,2,342,55
876,2023-02-06 11:00:00,East,Electronics,4,197,72
877,2023-02-06 12:00:00,South,Office Supplies,3,195,128
878,2023-02-06 13:00:00,South,Furniture,4,123,148
